protA	protB	qvalues
SMCHD1	PSMC3	0.0
SNAP23	PSMC3	0.0
SNRNP200	PSMC3	0.0
SNRNP40	PSMC3	0.0
SNRNP70	PSMC3	0.0
SNRPA	PSMC3	0.0
SNRPA1	PSMC3	0.0
SNRPD1	PSMC3	0.0
SNRPD2	PSMC3	0.0
SNRPD3	PSMC3	0.0
SNRPE	PSMC3	0.0
SPTAN1	PSMC3	0.0
SPTBN1	PSMC3	0.0
SRRT	PSMC3	0.0
SRSF3	PSMC3	0.0
SRSF4	PSMC3	0.0
SRSF6	PSMC3	0.0
SRSF7	PSMC3	0.0
SSB	PSMC3	0.0
SSBP1	PSMC3	0.0
STAT3	PSMC3	0.0
STOML2	PSMC3	0.0
SYNCRIP	PSMC3	0.0
TCP1	PSMC3	0.0
TECR	PSMC3	0.0
TFRC	PSMC3	0.0
TIMM50	PSMC3	0.0
TLN1	PSMC3	0.0
TNPO1	PSMC3	0.0
TPI1	PSMC3	0.0
TPM3	PSMC3	0.0
TPM4	PSMC3	0.0
TPR	PSMC3	0.0
TRA2A	PSMC3	0.0
TRA2B	PSMC3	0.0
TRAP1	PSMC3	0.0
TRIM28	PSMC3	0.0
TUBA1B	PSMC3	0.0
TUBB	PSMC3	0.0
TUBB2B	PSMC3	0.0
TUBB4B	PSMC3	0.0
TUBB6	PSMC3	0.0
TUFM	PSMC3	0.0
U2AF2	PSMC3	0.0
UBA1	PSMC3	0.0
UBA2	PSMC3	0.0
UBR4	PSMC3	0.0
UGGT1	PSMC3	0.0
URI1	PSMC3	0.0
USO1	PSMC3	0.0
UXT	PSMC3	0.0
VARS	PSMC3	0.0
VCL	PSMC3	0.0
VDAC1	PSMC3	0.0
VDAC2	PSMC3	0.0
VIM	PSMC3	0.0
VPS26A	PSMC3	0.0
VPS35	PSMC3	0.0
WARS	PSMC3	0.0
WDR1	PSMC3	0.0
WDR77	PSMC3	0.0
WDR92	PSMC3	0.0
WRNIP1	PSMC3	0.0
XPNPEP1	PSMC3	0.0
XRCC5	PSMC3	0.0
XRCC6	PSMC3	0.0
YBX1	PSMC3	0.0
ZNF326	PSMC3	0.0
PSMC4	PSMC4	0.0
PSMC5	PSMC4	0.0
PSMC6	PSMC4	0.0
PSMD1	PSMC4	0.0
PSMD11	PSMC4	0.0
PSMD12	PSMC4	0.0
PSMD13	PSMC4	0.0
PSMD14	PSMC4	0.0
PSMD2	PSMC4	0.0
PSMD3	PSMC4	0.0
PSMD4	PSMC4	0.0
PSMD6	PSMC4	0.0
PSMD7	PSMC4	0.0
PSMD8	PSMC4	0.0
PTBP1	PSMC4	0.0
PTCD3	PSMC4	0.0
QARS	PSMC4	0.0
RACK1	PSMC4	0.0
RAD50	PSMC4	0.0
RALY	PSMC4	0.0
RAN	PSMC4	0.0
RANBP1	PSMC4	0.0
RANBP2	PSMC4	0.0
RANBP9	PSMC4	0.0
RANGAP1	PSMC4	0.0
RARS	PSMC4	0.0
RBM25	PSMC4	0.0
RBM39	PSMC4	0.0
RBMX	PSMC4	0.0
RNPS1	PSMC4	0.0
RPAP3	PSMC4	0.0
RPL11	PSMC4	0.0
RPL19	PSMC4	0.0
RPL22	PSMC4	0.0
RPL23	PSMC4	0.0
RPL27A	PSMC4	0.0
RPL3	PSMC4	0.0
RPLP0	PSMC4	0.0
RPN1	PSMC4	0.0
RPN2	PSMC4	0.0
RPS10	PSMC4	0.0
RPS11	PSMC4	0.0
RPS14	PSMC4	0.0
RPS15A	PSMC4	0.0
RPS16	PSMC4	0.0
RPS18	PSMC4	0.0
RPS19	PSMC4	0.0
RPS2	PSMC4	0.0
RPS20	PSMC4	0.0
RPS24	PSMC4	0.0
RPS25	PSMC4	0.0
RPS26	PSMC4	0.0
RPS27	PSMC4	0.0
RPS3	PSMC4	0.0
RPS3A	PSMC4	0.0
RPS4X	PSMC4	0.0
RPS5	PSMC4	0.0
RPS7	PSMC4	0.0
RPS9	PSMC4	0.0
RUVBL1	PSMC4	0.0
RUVBL2	PSMC4	0.0
SAFB	PSMC4	0.0
SDHA	PSMC4	0.0
SEC61A1	PSMC4	0.0
SET	PSMC4	0.0
SF3A1	PSMC4	0.0
SF3A3	PSMC4	0.0
SF3B1	PSMC4	0.0
SF3B2	PSMC4	0.0
SF3B3	PSMC4	0.0
SF3B6	PSMC4	0.0
SFPQ	PSMC4	0.0
SHMT2	PSMC4	0.0
SLC16A1	PSMC4	0.0
SLC1A5	PSMC4	0.0
SLC25A1	PSMC4	0.0
SLC25A3	PSMC4	0.0
SLC25A5	PSMC4	0.0
SLC25A6	PSMC4	0.0
SLC3A2	PSMC4	0.0
SLMAP	PSMC4	0.0
SMARCA4	PSMC4	0.0
SMARCC2	PSMC4	0.0
SMARCE1	PSMC4	0.0
SMC1A	PSMC4	0.0
SMC2	PSMC4	0.0
SMC4	PSMC4	0.0
SMCHD1	PSMC4	0.0
SNAP23	PSMC4	0.0
SNRNP200	PSMC4	0.0
SNRNP40	PSMC4	0.0
SNRNP70	PSMC4	0.0
SNRPA	PSMC4	0.0
SNRPA1	PSMC4	0.0
SNRPD1	PSMC4	0.0
SNRPD2	PSMC4	0.0
SNRPD3	PSMC4	0.0
SNRPE	PSMC4	0.0
SPTAN1	PSMC4	0.0
SPTBN1	PSMC4	0.0
SRRT	PSMC4	0.0
SRSF3	PSMC4	0.0
SRSF4	PSMC4	0.0
SRSF6	PSMC4	0.0
SRSF7	PSMC4	0.0
SSB	PSMC4	0.0
SSBP1	PSMC4	0.0
STAT3	PSMC4	0.0
STOML2	PSMC4	0.0
SYNCRIP	PSMC4	0.0
TCP1	PSMC4	0.0
TECR	PSMC4	0.0
TFRC	PSMC4	0.0
TIMM50	PSMC4	0.0
TLN1	PSMC4	0.0
TNPO1	PSMC4	0.0
TPI1	PSMC4	0.0
TPM3	PSMC4	0.0
TPM4	PSMC4	0.0
TPR	PSMC4	0.0
TRA2A	PSMC4	0.0
TRA2B	PSMC4	0.0
TRAP1	PSMC4	0.0
TRIM28	PSMC4	0.0
TUBA1B	PSMC4	0.0
TUBB	PSMC4	0.0
TUBB2B	PSMC4	0.0
TUBB4B	PSMC4	0.0
TUBB6	PSMC4	0.0
TUFM	PSMC4	0.0
U2AF2	PSMC4	0.0
UBA1	PSMC4	0.0
UBA2	PSMC4	0.0
UBR4	PSMC4	0.0
UGGT1	PSMC4	0.0
URI1	PSMC4	0.0
USO1	PSMC4	0.0
UXT	PSMC4	0.0
VARS	PSMC4	0.0
VCL	PSMC4	0.0
VDAC1	PSMC4	0.0
VDAC2	PSMC4	0.0
VIM	PSMC4	0.0
VPS26A	PSMC4	0.0
VPS35	PSMC4	0.0
WARS	PSMC4	0.0
WDR1	PSMC4	0.0
WDR77	PSMC4	0.0
WDR92	PSMC4	0.0
WRNIP1	PSMC4	0.0
XPNPEP1	PSMC4	0.0
XRCC5	PSMC4	0.0
XRCC6	PSMC4	0.0
YBX1	PSMC4	0.0
ZNF326	PSMC4	0.0
PSMC5	PSMC5	0.0
PSMC6	PSMC5	0.0
PSMD1	PSMC5	0.0
PSMD11	PSMC5	0.0
PSMD12	PSMC5	0.0
PSMD13	PSMC5	0.0
PSMD14	PSMC5	0.0
PSMD2	PSMC5	0.0
PSMD3	PSMC5	0.0
PSMD4	PSMC5	0.0
PSMD6	PSMC5	0.0
PSMD7	PSMC5	0.0
PSMD8	PSMC5	0.0
PTBP1	PSMC5	0.0
PTCD3	PSMC5	0.0
QARS	PSMC5	0.0
RACK1	PSMC5	0.0
RAD50	PSMC5	0.0
RALY	PSMC5	0.0
RAN	PSMC5	0.0
RANBP1	PSMC5	0.0
RANBP2	PSMC5	0.0
RANBP9	PSMC5	0.0
RANGAP1	PSMC5	0.0
RARS	PSMC5	0.0
RBM25	PSMC5	0.0
RBM39	PSMC5	0.0
RBMX	PSMC5	0.0
RNPS1	PSMC5	0.0
RPAP3	PSMC5	0.0
RPL11	PSMC5	0.0
RPL19	PSMC5	0.0
RPL22	PSMC5	0.0
RPL23	PSMC5	0.0
RPL27A	PSMC5	0.0
RPL3	PSMC5	0.0
RPLP0	PSMC5	0.0
RPN1	PSMC5	0.0
RPN2	PSMC5	0.0
RPS10	PSMC5	0.0
RPS11	PSMC5	0.0
RPS14	PSMC5	0.0
RPS15A	PSMC5	0.0
RPS16	PSMC5	0.0
RPS18	PSMC5	0.0
RPS19	PSMC5	0.0
RPS2	PSMC5	0.0
RPS20	PSMC5	0.0
RPS24	PSMC5	0.0
RPS25	PSMC5	0.0
RPS26	PSMC5	0.0
RPS27	PSMC5	0.0
RPS3	PSMC5	0.0
RPS3A	PSMC5	0.0
RPS4X	PSMC5	0.0
RPS5	PSMC5	0.0
RPS7	PSMC5	0.0
RPS9	PSMC5	0.0
RUVBL1	PSMC5	0.0
RUVBL2	PSMC5	0.0
SAFB	PSMC5	0.0
SDHA	PSMC5	0.0
SEC61A1	PSMC5	0.0
SET	PSMC5	0.0
SF3A1	PSMC5	0.0
SF3A3	PSMC5	0.0
SF3B1	PSMC5	0.0
SF3B2	PSMC5	0.0
SF3B3	PSMC5	0.0
SF3B6	PSMC5	0.0
SFPQ	PSMC5	0.0
SHMT2	PSMC5	0.0
SLC16A1	PSMC5	0.0
SLC1A5	PSMC5	0.0
SLC25A1	PSMC5	0.0
SLC25A3	PSMC5	0.0
SLC25A5	PSMC5	0.0
SLC25A6	PSMC5	0.0
SLC3A2	PSMC5	0.0
SLMAP	PSMC5	0.0
SMARCA4	PSMC5	0.0
SMARCC2	PSMC5	0.0
SMARCE1	PSMC5	0.0
SMC1A	PSMC5	0.0
SMC2	PSMC5	0.0
SMC4	PSMC5	0.0
SMCHD1	PSMC5	0.0
SNAP23	PSMC5	0.0
SNRNP200	PSMC5	0.0
SNRNP40	PSMC5	0.0
SNRNP70	PSMC5	0.0
SNRPA	PSMC5	0.0
SNRPA1	PSMC5	0.0
SNRPD1	PSMC5	0.0
SNRPD2	PSMC5	0.0
SNRPD3	PSMC5	0.0
SNRPE	PSMC5	0.0
SPTAN1	PSMC5	0.0
SPTBN1	PSMC5	0.0
SRRT	PSMC5	0.0
SRSF3	PSMC5	0.0
SRSF4	PSMC5	0.0
SRSF6	PSMC5	0.0
SRSF7	PSMC5	0.0
SSB	PSMC5	0.0
SSBP1	PSMC5	0.0
STAT3	PSMC5	0.0
STOML2	PSMC5	0.0
SYNCRIP	PSMC5	0.0
TCP1	PSMC5	0.0
TECR	PSMC5	0.0
TFRC	PSMC5	0.0
TIMM50	PSMC5	0.0
TLN1	PSMC5	0.0
TNPO1	PSMC5	0.0
TPI1	PSMC5	0.0
TPM3	PSMC5	0.0
TPM4	PSMC5	0.0
TPR	PSMC5	0.0
TRA2A	PSMC5	0.0
TRA2B	PSMC5	0.0
TRAP1	PSMC5	0.0
TRIM28	PSMC5	0.0
TUBA1B	PSMC5	0.0
TUBB	PSMC5	0.0
TUBB2B	PSMC5	0.0
TUBB4B	PSMC5	0.0
TUBB6	PSMC5	0.0
TUFM	PSMC5	0.0
U2AF2	PSMC5	0.0
UBA1	PSMC5	0.0
UBA2	PSMC5	0.0
UBR4	PSMC5	0.0
UGGT1	PSMC5	0.0
URI1	PSMC5	0.0
USO1	PSMC5	0.0
UXT	PSMC5	0.0
VARS	PSMC5	0.0
VCL	PSMC5	0.0
VDAC1	PSMC5	0.0
VDAC2	PSMC5	0.0
VIM	PSMC5	0.0
VPS26A	PSMC5	0.0
VPS35	PSMC5	0.0
WARS	PSMC5	0.0
WDR1	PSMC5	0.0
WDR77	PSMC5	0.0
WDR92	PSMC5	0.0
WRNIP1	PSMC5	0.0
XPNPEP1	PSMC5	0.0
XRCC5	PSMC5	0.0
XRCC6	PSMC5	0.0
YBX1	PSMC5	0.0
ZNF326	PSMC5	0.0
PSMC6	PSMC6	0.0
PSMD1	PSMC6	0.0
PSMD11	PSMC6	0.0
PSMD12	PSMC6	0.0
PSMD13	PSMC6	0.0
PSMD14	PSMC6	0.0
PSMD2	PSMC6	0.0
PSMD3	PSMC6	0.0
PSMD4	PSMC6	0.0
PSMD6	PSMC6	0.0
PSMD7	PSMC6	0.0
PSMD8	PSMC6	0.0
PTBP1	PSMC6	0.0
PTCD3	PSMC6	0.0
QARS	PSMC6	0.0
RACK1	PSMC6	0.0
RAD50	PSMC6	0.0
RALY	PSMC6	0.0
RAN	PSMC6	0.0
RANBP1	PSMC6	0.0
RANBP2	PSMC6	0.0
RANBP9	PSMC6	0.0
RANGAP1	PSMC6	0.0
RARS	PSMC6	0.0
RBM25	PSMC6	0.0
RBM39	PSMC6	0.0
RBMX	PSMC6	0.0
RNPS1	PSMC6	0.0
RPAP3	PSMC6	0.0
RPL11	PSMC6	0.0
RPL19	PSMC6	0.0
RPL22	PSMC6	0.0
RPL23	PSMC6	0.0
RPL27A	PSMC6	0.0
RPL3	PSMC6	0.0
RPLP0	PSMC6	0.0
RPN1	PSMC6	0.0
RPN2	PSMC6	0.0
RPS10	PSMC6	0.0
RPS11	PSMC6	0.0
RPS14	PSMC6	0.0
RPS15A	PSMC6	0.0
RPS16	PSMC6	0.0
RPS18	PSMC6	0.0
RPS19	PSMC6	0.0
RPS2	PSMC6	0.0
RPS20	PSMC6	0.0
RPS24	PSMC6	0.0
RPS25	PSMC6	0.0
RPS26	PSMC6	0.0
RPS27	PSMC6	0.0
RPS3	PSMC6	0.0
RPS3A	PSMC6	0.0
RPS4X	PSMC6	0.0
RPS5	PSMC6	0.0
RPS7	PSMC6	0.0
RPS9	PSMC6	0.0
RUVBL1	PSMC6	0.0
RUVBL2	PSMC6	0.0
SAFB	PSMC6	0.0
SDHA	PSMC6	0.0
SEC61A1	PSMC6	0.0
SET	PSMC6	0.0
SF3A1	PSMC6	0.0
SF3A3	PSMC6	0.0
SF3B1	PSMC6	0.0
SF3B2	PSMC6	0.0
SF3B3	PSMC6	0.0
SF3B6	PSMC6	0.0
SFPQ	PSMC6	0.0
SHMT2	PSMC6	0.0
SLC16A1	PSMC6	0.0
SLC1A5	PSMC6	0.0
SLC25A1	PSMC6	0.0
SLC25A3	PSMC6	0.0
SLC25A5	PSMC6	0.0
SLC25A6	PSMC6	0.0
SLC3A2	PSMC6	0.0
SLMAP	PSMC6	0.0
SMARCA4	PSMC6	0.0
SMARCC2	PSMC6	0.0
SMARCE1	PSMC6	0.0
SMC1A	PSMC6	0.0
SMC2	PSMC6	0.0
SMC4	PSMC6	0.0
SMCHD1	PSMC6	0.0
SNAP23	PSMC6	0.0
SNRNP200	PSMC6	0.0
SNRNP40	PSMC6	0.0
SNRNP70	PSMC6	0.0
SNRPA	PSMC6	0.0
SNRPA1	PSMC6	0.0
SNRPD1	PSMC6	0.0
SNRPD2	PSMC6	0.0
SNRPD3	PSMC6	0.0
SNRPE	PSMC6	0.0
SPTAN1	PSMC6	0.0
SPTBN1	PSMC6	0.0
SRRT	PSMC6	0.0
SRSF3	PSMC6	0.0
SRSF4	PSMC6	0.0
SRSF6	PSMC6	0.0
SRSF7	PSMC6	0.0
SSB	PSMC6	0.0
SSBP1	PSMC6	0.0
STAT3	PSMC6	0.0
STOML2	PSMC6	0.0
SYNCRIP	PSMC6	0.0
TCP1	PSMC6	0.0
TECR	PSMC6	0.0
TFRC	PSMC6	0.0
TIMM50	PSMC6	0.0
TLN1	PSMC6	0.0
TNPO1	PSMC6	0.0
TPI1	PSMC6	0.0
TPM3	PSMC6	0.0
TPM4	PSMC6	0.0
TPR	PSMC6	0.0
TRA2A	PSMC6	0.0
TRA2B	PSMC6	0.0
TRAP1	PSMC6	0.0
TRIM28	PSMC6	0.0
TUBA1B	PSMC6	0.0
TUBB	PSMC6	0.0
TUBB2B	PSMC6	0.0
TUBB4B	PSMC6	0.0
TUBB6	PSMC6	0.0
TUFM	PSMC6	0.0
U2AF2	PSMC6	0.0
UBA1	PSMC6	0.0
UBA2	PSMC6	0.0
UBR4	PSMC6	0.0
UGGT1	PSMC6	0.0
URI1	PSMC6	0.0
USO1	PSMC6	0.0
UXT	PSMC6	0.0
VARS	PSMC6	0.0
VCL	PSMC6	0.0
VDAC1	PSMC6	0.0
VDAC2	PSMC6	0.0
VIM	PSMC6	0.0
VPS26A	PSMC6	0.0
VPS35	PSMC6	0.0
WARS	PSMC6	0.0
WDR1	PSMC6	0.0
WDR77	PSMC6	0.0
WDR92	PSMC6	0.0
WRNIP1	PSMC6	0.0
XPNPEP1	PSMC6	0.0
XRCC5	PSMC6	0.0
XRCC6	PSMC6	0.0
YBX1	PSMC6	0.0
ZNF326	PSMC6	0.0
PSMD1	PSMD1	0.0
PSMD11	PSMD1	0.0
PSMD12	PSMD1	0.0
PSMD13	PSMD1	0.0
PSMD14	PSMD1	0.0
PSMD2	PSMD1	0.0
PSMD3	PSMD1	0.0
PSMD4	PSMD1	0.0
PSMD6	PSMD1	0.0
PSMD7	PSMD1	0.0
PSMD8	PSMD1	0.0
PTBP1	PSMD1	0.0
PTCD3	PSMD1	0.0
QARS	PSMD1	0.0
RACK1	PSMD1	0.0
RAD50	PSMD1	0.0
RALY	PSMD1	0.0
RAN	PSMD1	0.0
RANBP1	PSMD1	0.0
RANBP2	PSMD1	0.0
RANBP9	PSMD1	0.0
RANGAP1	PSMD1	0.0
RARS	PSMD1	0.0
RBM25	PSMD1	0.0
RBM39	PSMD1	0.0
RBMX	PSMD1	0.0
RNPS1	PSMD1	0.0
RPAP3	PSMD1	0.0
RPL11	PSMD1	0.0
RPL19	PSMD1	0.0
RPL22	PSMD1	0.0
RPL23	PSMD1	0.0
RPL27A	PSMD1	0.0
RPL3	PSMD1	0.0
RPLP0	PSMD1	0.0
RPN1	PSMD1	0.0
RPN2	PSMD1	0.0
RPS10	PSMD1	0.0
RPS11	PSMD1	0.0
RPS14	PSMD1	0.0
RPS15A	PSMD1	0.0
RPS16	PSMD1	0.0
RPS18	PSMD1	0.0
RPS19	PSMD1	0.0
RPS2	PSMD1	0.0
RPS20	PSMD1	0.0
RPS24	PSMD1	0.0
RPS25	PSMD1	0.0
RPS26	PSMD1	0.0
RPS27	PSMD1	0.0
RPS3	PSMD1	0.0
RPS3A	PSMD1	0.0
RPS4X	PSMD1	0.0
RPS5	PSMD1	0.0
RPS7	PSMD1	0.0
RPS9	PSMD1	0.0
RUVBL1	PSMD1	0.0
RUVBL2	PSMD1	0.0
SAFB	PSMD1	0.0
SDHA	PSMD1	0.0
SEC61A1	PSMD1	0.0
SET	PSMD1	0.0
SF3A1	PSMD1	0.0
SF3A3	PSMD1	0.0
SF3B1	PSMD1	0.0
SF3B2	PSMD1	0.0
SF3B3	PSMD1	0.0
SF3B6	PSMD1	0.0
SFPQ	PSMD1	0.0
SHMT2	PSMD1	0.0
SLC16A1	PSMD1	0.0
SLC1A5	PSMD1	0.0
SLC25A1	PSMD1	0.0
SLC25A3	PSMD1	0.0
SLC25A5	PSMD1	0.0
SLC25A6	PSMD1	0.0
SLC3A2	PSMD1	0.0
SLMAP	PSMD1	0.0
SMARCA4	PSMD1	0.0
SMARCC2	PSMD1	0.0
SMARCE1	PSMD1	0.0
SMC1A	PSMD1	0.0
SMC2	PSMD1	0.0
SMC4	PSMD1	0.0
SMCHD1	PSMD1	0.0
SNAP23	PSMD1	0.0
SNRNP200	PSMD1	0.0
SNRNP40	PSMD1	0.0
SNRNP70	PSMD1	0.0
SNRPA	PSMD1	0.0
SNRPA1	PSMD1	0.0
SNRPD1	PSMD1	0.0
SNRPD2	PSMD1	0.0
SNRPD3	PSMD1	0.0
SNRPE	PSMD1	0.0
SPTAN1	PSMD1	0.0
SPTBN1	PSMD1	0.0
SRRT	PSMD1	0.0
SRSF3	PSMD1	0.0
SRSF4	PSMD1	0.0
SRSF6	PSMD1	0.0
SRSF7	PSMD1	0.0
SSB	PSMD1	0.0
SSBP1	PSMD1	0.0
STAT3	PSMD1	0.0
STOML2	PSMD1	0.0
SYNCRIP	PSMD1	0.0
TCP1	PSMD1	0.0
TECR	PSMD1	0.0
TFRC	PSMD1	0.0
TIMM50	PSMD1	0.0
TLN1	PSMD1	0.0
TNPO1	PSMD1	0.0
TPI1	PSMD1	0.0
TPM3	PSMD1	0.0
TPM4	PSMD1	0.0
TPR	PSMD1	0.0
TRA2A	PSMD1	0.0
TRA2B	PSMD1	0.0
TRAP1	PSMD1	0.0
TRIM28	PSMD1	0.0
TUBA1B	PSMD1	0.0
TUBB	PSMD1	0.0
TUBB2B	PSMD1	0.0
TUBB4B	PSMD1	0.0
TUBB6	PSMD1	0.0
TUFM	PSMD1	0.0
U2AF2	PSMD1	0.0
UBA1	PSMD1	0.0
UBA2	PSMD1	0.0
UBR4	PSMD1	0.0
UGGT1	PSMD1	0.0
URI1	PSMD1	0.0
USO1	PSMD1	0.0
UXT	PSMD1	0.0
VARS	PSMD1	0.0
VCL	PSMD1	0.0
VDAC1	PSMD1	0.0
VDAC2	PSMD1	0.0
VIM	PSMD1	0.0
VPS26A	PSMD1	0.0
VPS35	PSMD1	0.0
WARS	PSMD1	0.0
WDR1	PSMD1	0.0
WDR77	PSMD1	0.0
WDR92	PSMD1	0.0
WRNIP1	PSMD1	0.0
XPNPEP1	PSMD1	0.0
XRCC5	PSMD1	0.0
XRCC6	PSMD1	0.0
YBX1	PSMD1	0.0
ZNF326	PSMD1	0.0
PSMD11	PSMD11	0.0
PSMD12	PSMD11	0.0
PSMD13	PSMD11	0.0
PSMD14	PSMD11	0.0
PSMD2	PSMD11	0.0
PSMD3	PSMD11	0.0
PSMD4	PSMD11	0.0
PSMD6	PSMD11	0.0
PSMD7	PSMD11	0.0
PSMD8	PSMD11	0.0
PTBP1	PSMD11	0.0
PTCD3	PSMD11	0.0
QARS	PSMD11	0.0
RACK1	PSMD11	0.0
RAD50	PSMD11	0.0
RALY	PSMD11	0.0
RAN	PSMD11	0.0
RANBP1	PSMD11	0.0
RANBP2	PSMD11	0.0
RANBP9	PSMD11	0.0
RANGAP1	PSMD11	0.0
RARS	PSMD11	0.0
RBM25	PSMD11	0.0
RBM39	PSMD11	0.0
RBMX	PSMD11	0.0
RNPS1	PSMD11	0.0
RPAP3	PSMD11	0.0
RPL11	PSMD11	0.0
RPL19	PSMD11	0.0
RPL22	PSMD11	0.0
RPL23	PSMD11	0.0
RPL27A	PSMD11	0.0
RPL3	PSMD11	0.0
RPLP0	PSMD11	0.0
RPN1	PSMD11	0.0
RPN2	PSMD11	0.0
RPS10	PSMD11	0.0
RPS11	PSMD11	0.0
RPS14	PSMD11	0.0
RPS15A	PSMD11	0.0
RPS16	PSMD11	0.0
RPS18	PSMD11	0.0
RPS19	PSMD11	0.0
RPS2	PSMD11	0.0
RPS20	PSMD11	0.0
RPS24	PSMD11	0.0
RPS25	PSMD11	0.0
RPS26	PSMD11	0.0
RPS27	PSMD11	0.0
RPS3	PSMD11	0.0
RPS3A	PSMD11	0.0
RPS4X	PSMD11	0.0
RPS5	PSMD11	0.0
RPS7	PSMD11	0.0
RPS9	PSMD11	0.0
RUVBL1	PSMD11	0.0
RUVBL2	PSMD11	0.0
SAFB	PSMD11	0.0
SDHA	PSMD11	0.0
SEC61A1	PSMD11	0.0
SET	PSMD11	0.0
SF3A1	PSMD11	0.0
SF3A3	PSMD11	0.0
SF3B1	PSMD11	0.0
SF3B2	PSMD11	0.0
SF3B3	PSMD11	0.0
SF3B6	PSMD11	0.0
SFPQ	PSMD11	0.0
SHMT2	PSMD11	0.0
SLC16A1	PSMD11	0.0
SLC1A5	PSMD11	0.0
SLC25A1	PSMD11	0.0
SLC25A3	PSMD11	0.0
SLC25A5	PSMD11	0.0
SLC25A6	PSMD11	0.0
SLC3A2	PSMD11	0.0
SLMAP	PSMD11	0.0
SMARCA4	PSMD11	0.0
SMARCC2	PSMD11	0.0
SMARCE1	PSMD11	0.0
SMC1A	PSMD11	0.0
SMC2	PSMD11	0.0
SMC4	PSMD11	0.0
SMCHD1	PSMD11	0.0
SNAP23	PSMD11	0.0
SNRNP200	PSMD11	0.0
SNRNP40	PSMD11	0.0
SNRNP70	PSMD11	0.0
SNRPA	PSMD11	0.0
SNRPA1	PSMD11	0.0
SNRPD1	PSMD11	0.0
SNRPD2	PSMD11	0.0
SNRPD3	PSMD11	0.0
SNRPE	PSMD11	0.0
SPTAN1	PSMD11	0.0
SPTBN1	PSMD11	0.0
SRRT	PSMD11	0.0
SRSF3	PSMD11	0.0
SRSF4	PSMD11	0.0
SRSF6	PSMD11	0.0
SRSF7	PSMD11	0.0
SSB	PSMD11	0.0
SSBP1	PSMD11	0.0
STAT3	PSMD11	0.0
STOML2	PSMD11	0.0
SYNCRIP	PSMD11	0.0
TCP1	PSMD11	0.0
TECR	PSMD11	0.0
TFRC	PSMD11	0.0
TIMM50	PSMD11	0.0
TLN1	PSMD11	0.0
TNPO1	PSMD11	0.0
TPI1	PSMD11	0.0
TPM3	PSMD11	0.0
TPM4	PSMD11	0.0
TPR	PSMD11	0.0
TRA2A	PSMD11	0.0
TRA2B	PSMD11	0.0
TRAP1	PSMD11	0.0
TRIM28	PSMD11	0.0
TUBA1B	PSMD11	0.0
TUBB	PSMD11	0.0
TUBB2B	PSMD11	0.0
TUBB4B	PSMD11	0.0
TUBB6	PSMD11	0.0
TUFM	PSMD11	0.0
U2AF2	PSMD11	0.0
UBA1	PSMD11	0.0
UBA2	PSMD11	0.0
UBR4	PSMD11	0.0
UGGT1	PSMD11	0.0
URI1	PSMD11	0.0
USO1	PSMD11	0.0
UXT	PSMD11	0.0
VARS	PSMD11	0.0
VCL	PSMD11	0.0
VDAC1	PSMD11	0.0
VDAC2	PSMD11	0.0
VIM	PSMD11	0.0
VPS26A	PSMD11	0.0
VPS35	PSMD11	0.0
WARS	PSMD11	0.0
WDR1	PSMD11	0.0
WDR77	PSMD11	0.0
WDR92	PSMD11	0.0
WRNIP1	PSMD11	0.0
XPNPEP1	PSMD11	0.0
XRCC5	PSMD11	0.0
XRCC6	PSMD11	0.0
YBX1	PSMD11	0.0
ZNF326	PSMD11	0.0
PSMD12	PSMD12	0.0
PSMD13	PSMD12	0.0
PSMD14	PSMD12	0.0
PSMD2	PSMD12	0.0
PSMD3	PSMD12	0.0
PSMD4	PSMD12	0.0
PSMD6	PSMD12	0.0
PSMD7	PSMD12	0.0
PSMD8	PSMD12	0.0
PTBP1	PSMD12	0.0
PTCD3	PSMD12	0.0
QARS	PSMD12	0.0
RACK1	PSMD12	0.0
RAD50	PSMD12	0.0
RALY	PSMD12	0.0
RAN	PSMD12	0.0
RANBP1	PSMD12	0.0
RANBP2	PSMD12	0.0
RANBP9	PSMD12	0.0
RANGAP1	PSMD12	0.0
RARS	PSMD12	0.0
RBM25	PSMD12	0.0
RBM39	PSMD12	0.0
RBMX	PSMD12	0.0
RNPS1	PSMD12	0.0
RPAP3	PSMD12	0.0
RPL11	PSMD12	0.0
RPL19	PSMD12	0.0
RPL22	PSMD12	0.0
RPL23	PSMD12	0.0
RPL27A	PSMD12	0.0
RPL3	PSMD12	0.0
RPLP0	PSMD12	0.0
RPN1	PSMD12	0.0
RPN2	PSMD12	0.0
RPS10	PSMD12	0.0
RPS11	PSMD12	0.0
RPS14	PSMD12	0.0
RPS15A	PSMD12	0.0
RPS16	PSMD12	0.0
RPS18	PSMD12	0.0
RPS19	PSMD12	0.0
RPS2	PSMD12	0.0
RPS20	PSMD12	0.0
RPS24	PSMD12	0.0
RPS25	PSMD12	0.0
RPS26	PSMD12	0.0
RPS27	PSMD12	0.0
RPS3	PSMD12	0.0
RPS3A	PSMD12	0.0
RPS4X	PSMD12	0.0
RPS5	PSMD12	0.0
RPS7	PSMD12	0.0
RPS9	PSMD12	0.0
RUVBL1	PSMD12	0.0
RUVBL2	PSMD12	0.0
SAFB	PSMD12	0.0
SDHA	PSMD12	0.0
SEC61A1	PSMD12	0.0
SET	PSMD12	0.0
